file,orig_len_sec,dc_offset_db,dc_flagged,final_len_sec,language,vad_warning
/content/drive/MyDrive/Audio_dataset/tamil/8645.mp3,4.977,-82.51,False,4.928,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8664.mp3,4.977,-81.83,False,4.977,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9224.mp3,5.005,-101.88,False,4.672,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8255.mp3,4.977,-78.22,False,4.864,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9154.mp3,5.004,-89.23,False,4.908,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8364.mp3,5.004,-92.35,False,4.94,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8725.mp3,5.004,-143.19,False,5.004,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8032.mp3,4.977,-77.18,False,4.977,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9315.mp3,5.005,-107.04,False,4.544,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8849.mp3,4.981,-114.69,False,4.981,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8789.mp3,4.977,-86.02,False,4.945,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8598.mp3,5.004,-99.42,False,4.608,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9434.mp3,5.004,-94.96,False,5.004,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8585.mp3,5.004,-90.88,False,5.004,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9011.mp3,5.004,-100.93,False,4.96,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8731.mp3,4.981,-109.76,False,3.744,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8891.mp3,5.004,-85.18,False,5.004,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9040.mp3,4.977,-101.5,False,4.977,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8809.mp3,4.977,-97.11,False,4.608,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8971.mp3,4.977,-88.79,False,4.96,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8990.mp3,5.004,-74.68,False,5.004,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8229.mp3,4.977,-104.29,False,4.977,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9797.mp3,4.977,-99.04,False,4.913,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9677.mp3,4.977,-106.06,False,4.465,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9185.mp3,4.99,-70.87,False,4.894,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/8337.mp3,4.977,-97.08,False,4.977,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9459.mp3,5.004,-89.68,False,4.3,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9996.mp3,5.004,-79.31,False,5.004,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9944.mp3,4.977,-91.83,False,4.913,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9995.mp3,4.981,-99.6,False,4.949,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9858.mp3,5.004,-84.96,False,4.78,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9889.mp3,4.977,-103.52,False,4.849,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9909.mp3,4.977,-118.94,False,4.977,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9840.mp3,4.977,-85.68,False,4.977,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/9917.mp3,5.004,-98.39,False,4.512,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00023_02115796273.wav,6.571,-112.9,False,3.872,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00535_00561314966.wav,3.072,-99.79,False,1.92,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00535_00940402374.wav,7.936,-114.12,False,6.912,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00023_01302213430.wav,11.52,-118.55,False,10.592,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00023_01974238609.wav,3.669,-114.84,False,1.376,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00535_01113929511.wav,4.864,-108.81,False,3.648,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00023_01877087192.wav,7.595,-114.87,False,4.672,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00023_01325972016.wav,4.949,-111.8,False,1.6,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00023_01251779802.wav,6.315,-113.78,False,5.6,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00535_01186341985.wav,4.437,-88.09,False,3.744,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00023_01353397975.wav,10.24,-118.49,False,7.744,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00023_01161526844.wav,6.315,-117.75,False,4.32,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00023_01871221485.wav,7.68,-116.81,False,5.248,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00023_01303644101.wav,8.107,-119.53,False,4.672,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00386605758.wav,4.693,-107.63,False,4.064,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00747285202.wav,3.499,-100.65,False,2.272,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01595866645.wav,1.963,-96.2,False,1.408,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00535_01468366535.wav,4.523,-94.78,False,3.584,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01264930172.wav,2.731,-122.29,False,2.208,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01437590600.wav,4.267,-146.54,False,3.264,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01121076470.wav,4.523,-104.57,False,3.776,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00535_01758414085.wav,4.096,-95.56,False,3.328,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00900930222.wav,3.243,-116.38,False,2.603,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00535_01699980418.wav,4.523,-120.91,False,3.296,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01314098325.wav,3.925,-97.32,False,2.656,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00535_01534306852.wav,2.816,-87.42,False,2.144,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00500941051.wav,8.533,-104.51,False,6.976,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00917837280.wav,6.229,-107.23,False,5.536,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01107815737.wav,5.547,-119.71,False,4.928,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00868248940.wav,4.011,-125.75,False,3.328,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00535_01307515094.wav,5.035,-87.48,False,3.776,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01144254561.wav,4.523,-111.75,False,3.083,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00759579981.wav,3.584,-108.71,False,2.912,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00212721317.wav,4.352,-142.53,False,3.52,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00110136847.wav,2.816,-101.49,False,2.08,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01140882857.wav,5.803,-107.68,False,4.064,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00081963940.wav,5.973,-115.02,False,5.333,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00854116836.wav,4.352,-107.04,False,3.744,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00799544431.wav,3.755,-102.06,False,3.264,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01595554958.wav,6.144,-120.54,False,5.312,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00535_01298795409.wav,2.987,-104.01,False,2.08,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01197419529.wav,5.717,-115.19,False,4.768,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00760813236.wav,4.096,-116.56,False,3.584,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01479207795.wav,3.157,-110.87,False,2.272,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00502464204.wav,5.035,-123.76,False,3.744,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01304890929.wav,5.035,-111.13,False,3.808,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00535_01879213624.wav,2.645,-88.88,False,1.824,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00535_01453903301.wav,4.096,-96.89,False,3.456,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01264475885.wav,3.84,-109.78,False,3.232,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00746203545.wav,6.912,-113.18,False,5.92,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00096997422.wav,4.352,-104.56,False,3.584,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01461563229.wav,3.84,-105.47,False,3.36,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01513432843.wav,5.973,-110.76,False,5.024,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00174917991.wav,5.888,-125.03,False,5.152,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00597988780.wav,4.181,-117.77,False,3.008,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00535_01528347665.wav,3.584,-110.52,False,2.912,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00465573621.wav,4.181,-105.37,False,3.648,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00026753166.wav,3.584,-111.99,False,3.008,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00535_01833823293.wav,2.304,-82.11,False,1.824,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01254063137.wav,3.84,-114.39,False,2.976,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00087897397.wav,4.608,-113.0,False,3.808,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01152256158.wav,6.059,-113.43,False,4.672,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01298739498.wav,6.059,-117.26,False,5.376,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_00147250101.wav,3.413,-113.56,False,2.112,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01493637070.wav,2.816,-101.26,False,1.696,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00383937684.wav,5.717,-108.34,False,4.0,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00162469795.wav,3.584,-114.43,False,1.792,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00057306785.wav,12.117,-109.82,False,8.64,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01604146377.wav,4.352,-100.75,False,3.712,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00235635601.wav,5.547,-110.17,False,4.096,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00193073377.wav,6.059,-102.32,False,4.32,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00155651147.wav,5.547,-112.31,False,4.064,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01816271981.wav,2.304,-114.14,False,1.568,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00009235482.wav,6.571,-122.58,False,4.832,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00482742166.wav,4.437,-114.79,False,2.912,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00378428401.wav,6.741,-112.75,False,5.088,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00443462122.wav,4.864,-107.39,False,3.456,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_02125233502.wav,3.925,-116.66,False,2.944,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00100824646.wav,5.888,-123.72,False,4.416,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00389379455.wav,6.827,-102.53,False,4.96,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00499025957.wav,5.973,-101.96,False,4.192,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00299534725.wav,4.949,-107.61,False,3.392,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00107163919.wav,4.693,-106.05,False,3.264,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00150369286.wav,7.765,-110.67,False,5.952,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00277172623.wav,3.84,-102.91,False,2.304,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00013217575.wav,6.827,-108.41,False,5.152,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00499671518.wav,6.144,-113.4,False,4.672,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01813924194.wav,6.144,-127.33,False,5.344,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01892776301.wav,4.437,-114.09,False,3.392,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_02069219482.wav,6.4,-141.04,False,5.152,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01686961134.wav,5.035,-126.81,False,4.096,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00332414667.wav,6.912,-106.22,False,5.056,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_02013944626.wav,4.693,-119.32,False,4.085,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00225478318.wav,6.571,-112.71,False,5.312,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00306286161.wav,6.912,-123.53,False,5.6,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01707882047.wav,5.547,-116.97,False,4.512,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00146166583.wav,6.229,-110.18,False,4.704,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01896452070.wav,7.253,-116.42,False,6.741,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00101067840.wav,5.888,-107.2,False,3.904,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01980643343.wav,3.243,-110.27,False,2.4,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00109225058.wav,4.864,-119.82,False,3.296,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00368180352.wav,5.632,-109.83,False,4.224,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00159168182.wav,7.083,-124.71,False,5.536,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01986440261.wav,4.352,-105.95,False,3.616,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01809823209.wav,5.376,-136.11,False,4.096,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01989800995.wav,3.925,-103.69,False,3.232,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00244258392.wav,5.376,-104.14,False,3.84,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00186142371.wav,5.12,-143.4,False,3.488,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00026974472.wav,7.509,-120.7,False,5.696,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_00929_01940023050.wav,4.864,-111.38,False,3.968,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00340469159.wav,6.741,-109.74,False,5.184,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00570681376.wav,8.704,-113.17,False,6.752,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00637162690.wav,5.973,-124.25,False,4.32,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00811424502.wav,8.704,-106.49,False,5.984,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00694281025.wav,6.656,-125.48,False,4.672,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00959863888.wav,6.656,-115.55,False,5.216,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00797828888.wav,9.899,-124.73,False,5.408,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00614673383.wav,7.253,-117.59,False,4.96,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00669211491.wav,5.035,-111.42,False,3.36,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00897649538.wav,7.253,-120.11,False,5.28,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00850696012.wav,6.827,-115.5,False,5.568,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00958609181.wav,7.339,-110.54,False,4.8,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01005635900.wav,5.717,-128.51,False,3.872,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00607365263.wav,6.059,-106.26,False,3.936,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00738338763.wav,5.12,-112.97,False,3.424,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00667593620.wav,5.632,-111.11,False,4.384,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00708975658.wav,4.352,-123.26,False,2.912,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00842942153.wav,6.315,-113.02,False,4.544,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00974390706.wav,6.741,-121.19,False,5.408,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00564422071.wav,6.315,-114.08,False,4.32,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00922478683.wav,5.888,-109.39,False,3.872,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00780371651.wav,7.765,-115.61,False,5.856,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00767181516.wav,6.4,-110.97,False,4.992,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00908225272.wav,10.069,-107.29,False,8.48,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00537606691.wav,6.741,-106.77,False,5.248,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00768660565.wav,5.973,-105.22,False,4.224,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00653779413.wav,5.205,-119.83,False,3.84,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00533201652.wav,3.925,-97.71,False,2.784,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00623680609.wav,7.424,-113.31,False,5.792,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00933693382.wav,6.571,-138.62,False,5.152,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00635861003.wav,5.12,-105.62,False,3.552,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00807212138.wav,4.437,-128.0,False,3.04,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00826408363.wav,6.571,-114.79,False,4.832,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00837103973.wav,4.864,-118.01,False,3.392,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00934880025.wav,6.741,-108.1,False,5.216,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00665306766.wav,5.632,-112.74,False,4.16,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00838373491.wav,5.717,-112.66,False,3.872,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00861237477.wav,7.083,-112.81,False,3.36,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00804337771.wav,5.803,-116.78,False,4.32,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00836855113.wav,8.96,-108.6,False,5.344,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_00600581908.wav,6.656,-114.08,False,4.64,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01011172960.wav,4.864,-108.25,False,3.52,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01003246731.wav,4.437,-116.72,False,2.656,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01164906198.wav,4.779,-107.39,False,2.784,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01451134987.wav,4.693,-105.06,False,2.688,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01438789132.wav,7.168,-114.55,False,5.376,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01513824715.wav,5.803,-110.99,False,3.808,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01444863445.wav,5.632,-116.34,False,4.32,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01415727348.wav,4.352,-114.34,False,2.88,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01327368719.wav,8.277,-120.65,False,6.656,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01131443265.wav,4.181,-118.2,False,2.624,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01409223955.wav,6.741,-106.86,False,4.448,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01023031874.wav,5.461,-106.75,False,3.936,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01597847625.wav,7.765,-113.27,False,6.208,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01640503514.wav,3.584,-107.01,False,1.696,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01636400444.wav,4.779,-108.86,False,3.2,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01383276436.wav,8.277,-115.23,False,6.4,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01521079092.wav,8.875,-121.18,False,7.04,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01623257690.wav,5.12,-116.86,False,3.328,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01565995850.wav,8.448,-112.82,False,6.976,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01427330043.wav,7.339,-110.18,False,5.344,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01523203847.wav,9.984,-113.56,False,8.32,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01479198658.wav,6.315,-102.52,False,4.992,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01014364186.wav,8.363,-130.25,False,6.816,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01643290594.wav,4.608,-145.95,False,3.2,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01317148139.wav,6.827,-108.43,False,5.28,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01257329766.wav,6.656,-113.29,False,5.28,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01178630713.wav,5.632,-103.28,False,4.128,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01343004795.wav,5.973,-113.85,False,4.16,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01612683643.wav,4.779,-105.34,False,3.2,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01326532734.wav,5.205,-129.07,False,3.36,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01080744977.wav,5.547,-110.94,False,3.904,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01629748568.wav,4.608,-110.24,False,3.2,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01301153284.wav,7.595,-123.01,False,5.888,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01122466522.wav,4.096,-103.33,False,2.944,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01401066152.wav,5.035,-115.39,False,3.456,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01511447191.wav,4.437,-115.71,False,2.912,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01283409011.wav,7.68,-112.03,False,6.048,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01446441555.wav,7.851,-108.94,False,4.48,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01514032560.wav,8.107,-112.11,False,6.624,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01487896216.wav,3.755,-122.79,False,2.272,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01551252351.wav,5.803,-112.69,False,4.288,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01241286742.wav,3.84,-113.7,False,2.368,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01270845215.wav,5.888,-112.41,False,3.84,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01417262740.wav,6.315,-109.48,False,4.448,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01634249945.wav,3.925,-101.76,False,2.592,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01390446493.wav,5.376,-117.02,False,3.776,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01483435376.wav,4.437,-104.12,False,2.944,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01407280228.wav,7.936,-132.82,False,6.176,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01802950390.wav,6.315,-108.13,False,4.448,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01861712587.wav,4.693,-105.8,False,2.976,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01816648991.wav,5.035,-140.9,False,3.552,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01893668154.wav,3.84,-103.6,False,2.432,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01975239236.wav,3.243,-116.02,False,2.08,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_02036106250.wav,4.608,-106.07,False,3.072,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01854845337.wav,12.459,-110.96,False,7.232,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01868795121.wav,7.424,-110.07,False,5.984,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_02063849529.wav,10.411,-121.21,False,9.024,tamil,
/content/drive/MyDrive/Audio_dataset/tamil/tag_01181_01860351800.wav,5.12,-104.17,False,4.032,tamil,
